experiment	item	condition	conditionlabel	tasklabel	content	word	text	lab	woi	design	record	session	instructions	participant	playlist	experimentTrial	sessionTrial	recordedFile	trialDuration	date	trialStart	trialEnd	
faster4x	31	1	f4	dfd  	sh_a            	ASHOD                                                                                       	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	ASHOD. PLEASE SAY ASHOD AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	45	45	faster4x_2_31_1.wav	2.3723	07-May-2018	18:41:52	18:41:55	
faster4x	56	1	f4	sit  	6 word sentence 	SIT SENTENCE4: 6 words                                                                      	6A. The typewriter needs to be repaired.                                                    	SIT SENTENCE4: 6 words                                                                      	SIT SENTENCE4: 6 words                                                                      	Fixed	y	3	instructions_f4.txt	2	1	46	46	faster4x_2_56_1.wav	4.6483	07-May-2018	18:41:55	18:41:59	
faster4x	57	1	f4	sit  	8 word sentence 	SIT SENTENCE5: 8 words                                                                      	8A. It eased my nerves and imposed no pollution.                                            	SIT SENTENCE5: 8 words                                                                      	SIT SENTENCE5: 8 words                                                                      	Fixed	y	3	instructions_f4.txt	2	1	47	47	faster4x_2_57_1.wav	5.6964	07-May-2018	18:42:00	18:42:06	
faster4x	58	1	f4	sit  	10 word sentence	SIT SENTENCE6: 10 words                                                                     	10A. I looked for a roommate to help with the bills.                                        	SIT SENTENCE6: 10 words                                                                     	SIT SENTENCE6: 10 words                                                                     	Fixed	y	3	instructions_f4.txt	2	1	48	48	faster4x_2_58_1.wav	4.2216	07-May-2018	18:42:08	18:42:12	
faster4x	60	1	f4	pic  	pic             	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Please say 3 sentences about this picture: STREET                                           	Fixed	y	3	instructions_f4.txt	2	1	49	49	faster4x_2_60_1.wav	44.3966	07-May-2018	18:42:13	18:42:57	
faster4x	36	1	f4	dfd  	z_u             	AZUDE                                                                                       	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	AZUDE. PLEASE SAY AZUDE AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	50	50	faster4x_2_36_1.wav	4.2468	07-May-2018	18:42:59	18:43:03	
faster4x	41	1	f4	dfd  	h_a             	AHOD                                                                                        	AHOD. PLEASE SAY AHOD AGAIN.                                                                	AHOD. PLEASE SAY AHOD AGAIN.                                                                	AHOD. PLEASE SAY AHOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	51	51	faster4x_2_41_1.wav	2.7213	07-May-2018	18:43:03	18:43:06	
faster4x	19	1	f4	dfd  	k_a             	AKOD                                                                                        	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	AKOD. PLEASE SAY AKOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	52	52	faster4x_2_19_1.wav	2.5133	07-May-2018	18:43:06	18:43:09	
faster4x	42	1	f4	dfd  	ch_a            	ACHOD                                                                                       	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	ACHOD. PLEASE SAY ACHOD AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	53	53	faster4x_2_42_1.wav	2.3819	07-May-2018	18:43:09	18:43:11	
faster4x	13	1	f4	dfd  	d_i             	ADEED                                                                                       	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	ADEED. PLEASE SAY ADEED AGAIN.                                                              	Fixed	y	3	instructions_f4.txt	2	1	54	54	faster4x_2_13_1.wav	2.7617	07-May-2018	18:43:12	18:43:14	
faster4x	34	1	f4	dfd  	z_ae            	AZAD                                                                                        	AZAD. PLEASE SAY AZAD AGAIN.                                                                	AZAD. PLEASE SAY AZAD AGAIN.                                                                	AZAD. PLEASE SAY AZAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	55	55	faster4x_2_34_1.wav	4.3164	07-May-2018	18:43:15	18:43:19	
faster4x	18	1	f4	dfd  	k_ae            	AKAD                                                                                        	AKAD. PLEASE SAY AKAD AGAIN.                                                                	AKAD. PLEASE SAY AKAD AGAIN.                                                                	AKAD. PLEASE SAY AKAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	56	56	faster4x_2_18_1.wav	2.7821	07-May-2018	18:43:19	18:43:22	
faster4x	38	1	f4	dfd  	v_a             	AVOD                                                                                        	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	AVOD. PLEASE SAY AVOD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	57	57	faster4x_2_38_1.wav	3.0741	07-May-2018	18:43:23	18:43:26	
faster4x	14	1	f4	dfd  	d_ae            	ADAD                                                                                        	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	ADAD. PLEASE SAY ADAD AGAIN.                                                                	Fixed	y	3	instructions_f4.txt	2	1	58	58	faster4x_2_14_1.wav	2.3819	07-May-2018	18:43:26	18:43:28	
